He's A Rebel,,,,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 , 10_min . . 5_min7 , 6_maj , 0:maj ,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 1_maj 6_maj/5 , 0:maj/11 1_maj ,,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 6_maj 1_maj/3 , 3_min7 0:sus4 ,,,,,,,
 6_maj 1_maj/3 , 3_min7 , 0:sus4(b7) , N ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 , 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 5_min/5 , 10_min , 6_maj 0:sus4(b7) ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 , 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 5_min/5 , 10_min . . 5_min7 , 6_maj , 0:sus4(b7) ,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 1_maj 6_maj/5 , 0:maj/11 1_maj ,,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 6_maj 1_maj/3 , 3_min7 0:sus4 ,,,,,,,
 6_maj 1_maj/3 , 3_min7 , 0:sus4(b7) , N ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 , 1_maj 0:maj/11 , 6_maj/5 ,,,,,,,
 1_maj 0:maj/11 , 6_maj/5 . . 0:maj/11 , 1_maj 0:maj/11 , 6_maj/5 ,,,,,,,
 N , N , N , N ,,,,,,,
 1_1 , 1_1 , 6_maj 1_maj/3 , 3_min7 0:sus4 ,,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 1_maj 6_maj/5 , 0:maj/11 1_maj ,,,,,,,
 1_maj 6_maj/5 , 0:maj/11 1_maj , 6_maj 1_maj/3 , 3_min7 0:sus4 ,,,,,,,
 1_maj 6_maj/5 , 0:sus4/11 1_maj , 1_maj 6_maj/5 , 0:sus4/11 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Honey Honey,,,,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj . . 0:maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj , x2,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 6_maj , 6_maj . . 0:maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj , x2,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 6_maj , 0:sus4(b7) , 0:7 ,,,,,,
 0:min , 1_maj , 6_maj 1_maj/3 , 3_min ,,,,,,,
 0:min , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_min , 6_maj , 11_maj 6_maj/3 , 4_maj ,,,,,,,
 4_maj , 9_maj , 3_min7 , 0:maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj , x2,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,,,,,,,
 1_maj , 10_min , 6_maj , 0:sus4(b7) , 0:7 ,,,,,,
 0:min , 1_maj , 6_maj 1_maj/3 , 3_min ,,,,,,,
 0:min , 1_maj , 6_maj , 6_maj ,,,,,,,
 1_min , 6_maj , 11_maj 6_maj/3 , 4_maj ,,,,,,,
 4_maj , 9_maj , 3_min7 , 0:maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj , x2,,,,,,
 1_maj , 10_min , 1_maj , 10_min ,", fadeout",,,,,,
 1_maj , 10_min , 6_maj , 6_maj ,,,,,,,
0,,,,,,,,,,
Hungry Eyes ,,,,,,,,,,
 1_1 , 1_1 ,,,,,,,,,
 1_maj(9) , 6_maj(9) . 0:sus4 0:maj , 1_maj(9) , 6_maj(9) . 0:sus4 0:maj ,,,,,,,
 1_maj(9) , 6_maj(9) . 0:sus4 0:maj , 1_maj(9) , 6_maj(9) . 0:sus4 0:maj ,,,,,,,
 1_maj(9) , 1_maj(9) ,,,,,,,,,
 1_maj , 1_maj , 5_min , 5_min9 , 5_min9(b13) , 5_min9 . 10_min/5 0:maj/13 ,,,,,
 5_min , 5_min9 , 10_min7 , 10_min11 , 3_maj , 3_maj . . 0:maj/3 ,,,,,
 10_min7 , 10_min11 , 3_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 1_maj . . 0:7/3 ,,,,,,,,,
 5_min , 5_min9 , 5_min9(b13) , 5_min9 . 10_min/5 0:maj/13 ,,,,,,,
 5_min , 5_min9 , 10_min7 , 10_min11 , 3_maj , 3_maj . . 0:maj/3 ,,,,,
 10_min7 , 10_min11 , 3_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 10_min7 , 10_min11 , 10_min7 , 10_min11 ,,,,,,,
 10_min7 , 10_min11 , 10_min7 , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,", fadeout",,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
 1_maj , 6_maj 0:maj , 1_maj , 6_maj 0:maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
I Never Loved A Man,,,,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 0:7 , 0:7 ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 0:7 , 0:7 ,,,,,,,
 0:7 , 0:7 , 0:7 , 0:7 ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 0:7 ,,,,,,,
 N , N ,,,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 0:7 , 0:7 ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 0:7 , 0:7 ,,,,,,,
 0:7 , 0:7 , 0:7 , 0:7 ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 0:7 ,,,,,,,
 N , N ,,,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,,,
 6_maj , 6_maj , 6_maj , 6_maj ,,,,,,,
 1_7 , 1_7 , 0:7 , 0:7 , 0:7 , 0:7 ,,,,,
 6_maj , 4_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj , 1_7 . 6_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
If You really love me,,,,,,,,,,
 5_min7 10_min7 , 3_min7 3_min7/11 , 5_min7 10_min7 , 3_min7 3_min7/11 ,,,,,,,
 5_min7 10_min7 , 3_min7 . 3_min 1_maj , 11_maj , 3_min7/11 ,,,,,,,
 5_min7 10_min7 , 3_min7 3_min7/11 , 5_min7 10_min7 , 3_min7 3_min7/11 ,,,,,,,
 5_min7 10_min7 , 3_min7 3_min7/11 , 5_min7 10_min7 , 3_min7 3_min7/11 ,,,,,,,
 6_maj7 5_min7 . 3_min7 , 1_maj7 , 12_hdim7/b3 , 5_7(b9) ,,,,,,,
 10_maj7 ," 5_7(b9,b13) ", 10_maj7 ," 5_7(b9,b13) ",,,,,,,
 10_min , 10_min/b7 , 7_dim(b13) , 6_min9 11_9 ,,,,,,,
 1_maj7 , 1_maj7 , 5_min7 ," 10_7(b9,#11) ",,,,,,,
 3_13 . . 3_7(b13) , 3_9 , 0:1 , 0:1 ,,,,,,,
 5_min7 10_min7 , 3_min7 3_min7/11 , 5_min7 10_min7 , 3_min7 3_min7/11 ,,,,,,,
 5_min7 10_min7 , 3_min7 3_min7/11 , 5_min7 10_min7 , 3_min7 3_min7/11 ,,,,,,,
 6_maj7 5_min7 . 3_min7 , 1_maj7 , 12_hdim7/b3 , 5_7(b9) ,,,,,,,
 10_maj7 ," 5_7(b9,b13) ", 10_maj7 ," 5_7(b9,b13) ",,,,,,,
 10_min , 10_min/b7 , 7_dim(b13) , 6_min9 11_9 ,,,,,,,
 1_maj7 , 1_maj7 , 5_min7 ," 10_7(b9,#11) ",,,,,,,
 3_13 . . 3_7(b13) , 3_9 , 0:1 , 0:1 9_1 ,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 , 4_min7 4_min7/11 ,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 , 4_min7 4_min7/11 ,,,,,,,
 C7_maj7 6_min7 . 4_min7 , 9_sus4(b7) ,,,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 , 4_min7 4_min7/11 ,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 , 4_min7 4_min7/11 ,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 , 4_min7 4_min7/11 ,,,,,,,
 6_min7 11_min7 , 4_min7 4_min7/11 , 6_min7 11_min7 ,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Invisible Touch,,,,,,,,,,
 (2/4) N , 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 10_min , 6_maj7 , 5_min , 1_maj(9) ,,,,,,,
 10_min , 6_maj7 , 5_min , 0:maj ,,,,,,,
 3_maj , 3_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 6_maj 0:maj ,,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 10_min , 6_maj7 , 5_min , 1_maj ,,,,,,,
 10_min , 6_maj7 , 5_min , 0:maj ,,,,,,,
 3_maj , 3_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 6_maj 0:maj ,,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 11_11 , 11_11 , 11_11 , 11_11 ,,,,,,,
 11_11 , 11_11 , 11_11 , 11_11 ,,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 1_sus4 1_maj , 6_maj/5 . . 0:maj/11 , 1_sus4 1_maj ," 6_maj/3 . 0:sus4(b7,9) 0:maj ",,,,,,,
 10_min , 6_maj7 , 5_min , 1_maj ,,,,,,,
 10_min , 6_maj7 , 5_min , 0:maj ,,,,,,,
 3_maj , 3_maj , 6_maj , 1_maj ,,,,,,,
 6_maj , 1_maj , 6_maj , 6_maj 0:maj ,,,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",,,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",,,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",,,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",,,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",", fadeout",,,,,,
 3_sus4 3_maj , 0:maj/5 . . 10_maj/11 , 3_sus4 3_maj ," 0:maj/3 . 10_sus4(b7,9) 10_maj ",,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
It's Raining Men,,,,,,,,,,
 1_min , 1_min , 11_maj , 11_maj ,,,,,,,
 9_maj , 9_maj , 0:sus4 , 0:maj ,,,,,,,
 1_min , 1_min7 , 1_min6 , 1_min(b13) ,,,,,,,
 1_min , 1_min7 , 1_min6 , 1_min(b13) ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 0:sus4 , 0:maj ,,,,,,,
 1_min , 1_min , 6_min7 , 6_min7 ,,,,,,,
 0:sus4 , 0:maj , 0:sus4 , 0:maj ,,,,,,,
 0:maj ,,,,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 6_min , 6_min/9 , 0:7 , 0:7 ,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 6_min , 6_min/9 , 0:7 , 0:7 ,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 6_min 1_min/5 , 9_maj 10_hdim7 , 0:maj/3 1_min , 0:maj/5 1_min/b3 ,,,,,,,
 0:sus4 , 0:maj ,,,,,,,,,
 1_min , 1_min ,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,
 0:sus4 , 0:maj ,,,,,,,,,
 1_min , 1_min , 6_min7 , 6_min7 ,,,,,,,
 0:sus4 , 0:maj , 0:sus4 , 0:maj ,,,,,,,
 0:sus4 , 0:maj ,,,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
 9_maj , 11_maj , 0:maj , 1_min ,,,,,,,
0,,,,,,,,,,
It's Your Thing,,,,,,,,,,
0,,,,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
 1_7 , 6_7 , 1_7 , 6_7 ,,,,,,,
0,,,,,,,,,,
 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj , 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj . . ,,,,,,,
 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj , 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj , 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj . . ,,,,,,,
 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj , 5_maj 5_maj/3 10_maj . , 12_maj/3 5_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj , 1_maj 1_maj/3 6_maj . , 0:maj/3 1_maj . . ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Kicks,,,,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 9_maj , 9_maj , 1_min , 1_minmaj7 1_min7 ,,,,,,,
 9_maj , 9_maj , 0:7 , 0:7 ,,,,,,,
 4_maj , 9_maj , 4_maj , 9_maj ,,,,,,,
 4_maj , 4_maj , 0:7 , 0:7 ,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 , 1_min7 , 1_min7/11 . 1_min7/b3 1_min7/9 ,,,,,,,
 9_maj , 9_maj , 1_min , 1_minmaj7 1_min7 ,,,,,,,
 9_maj , 9_maj , 0:7 , 0:7 ,,,,,,,
 4_maj , 9_maj , 4_maj , 9_maj ,,,,,,,
 4_maj , 4_maj , 0:7 , 0:7 ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 0:maj , 0:maj ,,,,,,,
 4_maj , 9_maj , 4_maj , 9_maj ,,,,,,,
 4_maj , 4_maj , 0:7 , 0:7 ,,,,,,,
 4_maj , 9_maj , 4_maj , 9_maj ,,,,,,,
 4_maj , 4_maj , 0:7 , 0:7 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 4_maj7 , 6_maj/b7 , 3_min7 3_7 , 0:min 1_9 ,,,,,,,
 11_maj/5 , 4_maj/9 , 11_maj/5 , 4_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
 1_maj , 6_maj/5 , 1_maj , 0:aug(b7) ,,,,,,,
 1_maj , 6_maj/5 , 1_7 , 1_7 ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 , 10_min ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 5_7 , 10_min 3_9/5 ,,,,,,,
 1_maj/5 , 6_maj/9 , 1_maj/5 , 6_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
" 0:sus4(b7,9) ", 1_maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 4_maj7 , 6_maj/b7 , 3_min7 3_7 , 0:min 1_9 ,,,,,,,
 11_maj/5 , 4_maj/9 , 11_maj/5 , 4_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
 1_maj , 6_maj/5 , 1_maj , 0:aug(b7) ,,,,,,,
 1_maj , 6_maj/5 , 1_7 , 1_7 ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 , 10_min ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 5_7 , 10_min 3_9/5 ,,,,,,,
 1_maj/5 , 6_maj/9 , 1_maj/5 , 6_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
" 0:sus4(b7,9) ", 1_maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 4_maj7 , 6_maj/b7 , 3_min7 3_7 , 0:min 1_9 ,,,,,,,
 11_maj/5 , 4_maj/9 , 11_maj/5 , 4_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
 1_maj , 6_maj/5 , 1_maj , 0:aug(b7) ,,,,,,,
 1_maj , 6_maj/5 , 1_7 , 1_7 ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 , 10_min ,,,,,,,
 6_maj7 , 0:maj/b7 , 5_min7 5_7 , 10_min 3_9/5 ,,,,,,,
 1_maj/5 , 6_maj/9 , 1_maj/5 , 6_maj/9 ,,,,,,,
 1_maj/5 , 6_maj/9 ,,,,,,,,,
 3_9/3 , 6_maj7 , 1_maj/3 ," 3_min7 0:sus4(b7,9) ",,,,,,,
" 0:sus4(b7,9) ", 1_maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Levon,,,,,,,,,,
 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
 1_maj 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 0:maj/3 , 10_min , 5_min 6_maj , 3_min7 ,,,,,,,
 1_maj 6_maj , 1_maj , 6_maj , 1_maj ,,,,,,,
 0:maj/3 , 10_min , 5_min 6_maj , 3_min7 ,,,,,,,
 5_min 10_min , 6_maj 1_maj/3 , 3_min7 1_maj , 6_maj 1_maj/3 ,,,,,,,
 3_min7 , 3_min7 ,,,,,,,,,
 6_sus4 6_maj , 1_maj/3 , 6_sus4 6_maj , 1_maj/3 ,,,,,,,
 6_sus4 6_maj , 1_maj/3 , 6_maj , 0:maj ,,,,,,,
